id,name,sort_name,given_name,family_name,area,council,party,faction,image,term,source,birth_date,gender,council_id,start_date,end_date
255,Hans Zbinden,"Zbinden, Hans",Hans,Zbinden,AG,NR,S,S,,45,,1945-06-07,male,1,,
238,Jean Ziegler,"Ziegler, Jean",Jean,Ziegler,GE,NR,S,S,,45,,1934-04-19,male,1,,
241,Josef Zisyadis,"Zisyadis, Josef",Josef,Zisyadis,VD,NR,S,S,,45,,1956-04-17,male,1,,1996-11-24
245,Otto Zwygart,"Zwygart, Otto",Otto,Zwygart,BE,NR,U,U,,45,,1940-01-16,male,1,,
1,Pierre Aguet,"Aguet, Pierre",Pierre,Aguet,VD,NR,S,S,,44,,1938-03-02,male,1,,
2,Heinz Allenspach,"Allenspach, Heinz",Heinz,Allenspach,ZH,NR,R,R,,44,,1928-02-22,male,1,,
6,Manfred Aregger,"Aregger, Manfred",Manfred,Aregger,LU,NR,R,R,,44,,1931-01-27,male,1,,
7,Geneviève Aubry,"Aubry, Geneviève",Geneviève,Aubry,BE,NR,R,R,,44,,1928-03-04,female,1,,
8,Rosmarie Bär,"Bär, Rosmarie",Rosmarie,Bär,BE,NR,G,G,,44,,1947-12-01,female,1,,
9,Ruedi Baumann,"Baumann, Ruedi",Ruedi,Baumann,BE,NR,G,G,,44,,1947-11-11,male,1,,
269,Stephanie Baumann,"Baumann, Stephanie",Stephanie,Baumann,BE,NR,S,S,,44,,1951-11-05,female,1,1994-12-05,
10,Peter Baumberger,"Baumberger, Peter",Peter,Baumberger,ZH,NR,C,C,,44,,1942-09-03,male,1,,
11,Ursula Bäumlin,"Bäumlin, Ursula",Ursula,Bäumlin,BE,NR,S,S,,44,,1938-05-12,female,1,,
246,Michel Béguelin,"Béguelin, Michel",Michel,Béguelin,VD,NR,S,S,,44,,1936-08-01,male,1,,
247,Jean-Pierre Berger,"Berger, Jean-Pierre",Jean-Pierre,Berger,VD,NR,V,V,,44,,1929-01-01,male,1,,
14,Duri Bezzola,"Bezzola, Duri",Duri,Bezzola,GR,NR,R,R,,44,,1942-06-23,male,1,,
279,Giuliano Bignasca,"Bignasca, Giuliano",Giuliano,Bignasca,TI,NR,D,D,,44,,1945-04-10,male,1,1995-06-13,
15,Max Binder,"Binder, Max",Max,Binder,ZH,NR,V,V,,44,,1947-11-26,male,1,,
16,Peter Bircher,"Bircher, Peter",Peter,Bircher,AG,NR,C,C,,44,,1939-06-01,male,1,,
17,Silvio Bircher,"Bircher, Silvio",Silvio,Bircher,AG,NR,S,S,,44,,1945-09-25,male,1,,1993-05-30
18,Hardi Bischof,"Bischof, Hardi",Hardi,Bischof,ZH,NR,D,D,,44,,1957-07-30,male,1,,
20,Ulrich Blatter,"Blatter, Ulrich",Ulrich,Blatter,OW,NR,C,C,,44,,1940-12-29,male,1,,1995-04-20
21,Christoph Blocher,"Blocher, Christoph",Christoph,Blocher,ZH,NR,V,V,,44,,1940-10-11,male,1,,
23,Peter Bodenmann,"Bodenmann, Peter",Peter,Bodenmann,VS,NR,S,S,,44,,1952-03-30,male,1,,
24,Jean-Pierre Bonny,"Bonny, Jean-Pierre",Jean-Pierre,Bonny,BE,NR,R,R,,44,,1931-06-20,male,1,,
25,François Borel,"Borel, François",François,Borel,NE,NR,S,S,,44,,1948-12-01,male,1,,
26,Roland F. Borer,"Borer, Roland F.",Roland F.,Borer,SO,NR,A,A,,44,,1951-01-27,male,1,1995-01-01,
27,Marco Borradori,"Borradori, Marco",Marco,Borradori,TI,NR,D,D,,44,,1959-06-06,male,1,,1995-04-11
28,Toni Bortoluzzi,"Bortoluzzi, Toni",Toni,Bortoluzzi,ZH,NR,V,V,,44,,1947-02-16,male,1,,
29,Cyrill Brügger,"Brügger, Cyrill",Cyrill,Brügger,FR,NR,S,S,,44,,1938-07-10,male,1,,
30,Christiane Brunner,"Brunner, Christiane",Christiane,Brunner,GE,NR,S,S,,44,,1947-03-23,female,1,,
265,Fabienne Bugnon,"Bugnon, Fabienne",Fabienne,Bugnon,GE,NR,G,G,,44,,1959-02-11,female,1,1994-09-19,
32,Simeon Bühler,"Bühler, Simeon",Simeon,Bühler,GR,NR,V,V,,44,,1942-03-10,male,1,,1994-12-31
33,Cécile Bühlmann,"Bühlmann, Cécile",Cécile,Bühlmann,LU,NR,G,G,,44,,1949-12-03,female,1,,
34,Gerold Bührer,"Bührer, Gerold",Gerold,Bührer,SH,NR,R,R,,44,,1948-06-23,male,1,,
35,Martin Bundi,"Bundi, Martin",Martin,Bundi,GR,NR,S,S,,44,,1932-10-19,male,1,,
36,Jakob Bürgi,"Bürgi, Jakob",Jakob,Bürgi,SZ,NR,C,C,,44,,1934-09-06,male,1,,
38,Fulvio Caccia,"Caccia, Fulvio",Fulvio,Caccia,TI,NR,C,C,,44,,1942-01-03,male,1,,
248,Geo Camponovo,"Camponovo, Geo",Geo,Camponovo,TI,NR,R,R,,44,,1937-07-14,male,1,,
39,Werner Carobbio,"Carobbio, Werner",Werner,Carobbio,TI,NR,S,S,,44,,1936-11-10,male,1,,
40,Elisabeth Caspar-Hutter,"Caspar-Hutter, Elisabeth",Elisabeth,Caspar-Hutter,SG,NR,S,S,,44,,1949-12-03,female,1,,
42,Adriano Cavadini,"Cavadini, Adriano",Adriano,Cavadini,TI,NR,R,R,,44,,1942-06-27,male,1,,
44,Olivier Chevallaz,"Chevallaz, Olivier",Olivier,Chevallaz,VD,NR,R,R,,44,,1946-05-12,male,1,,1995-06-16
45,Ernst Cincera,"Cincera, Ernst",Ernst,Cincera,ZH,NR,R,R,,44,,1928-05-14,male,1,,
46,Dumeni Columberg,"Columberg, Dumeni",Dumeni,Columberg,GR,NR,C,C,,44,,1941-10-07,male,1,,
47,Bernard Comby,"Comby, Bernard",Bernard,Comby,VS,NR,R,R,,44,,1939-02-20,male,1,,
266,Stefan Cornaz,"Cornaz, Stefan",Stefan,Cornaz,BS,NR,R,R,,44,,1944-09-21,male,1,1994-09-19,
48,Gianfranco Cotti,"Cotti, Gianfranco",Gianfranco,Cotti,TI,NR,C,C,,44,,1929-11-03,male,1,,1993-10-08
50,Pascal Couchepin,"Couchepin, Pascal",Pascal,Couchepin,VS,NR,R,R,,44,,1942-04-05,male,1,,
52,Susanna Daepp-Heiniger,"Daepp-Heiniger, Susanna",Susanna,Daepp-Heiniger,BE,NR,V,V,,44,,1938-08-20,female,1,,1994-06-30
54,Menga Danuser,"Danuser, Menga",Menga,Danuser,TG,NR,S,S,,44,,1951-07-31,female,1,,
55,Vital Darbellay,"Darbellay, Vital",Vital,Darbellay,VS,NR,C,C,,44,,1929-05-19,male,1,,
57,Eugen David,"David, Eugen",Eugen,David,SG,NR,C,C,,44,,1945-09-03,male,1,,
56,Jean-Nils de Dardel,"de Dardel, Jean-Nils",Jean-Nils,de Dardel,GE,NR,S,S,,44,,1943-11-04,male,1,,
58,Joseph Deiss,"Deiss, Joseph",Joseph,Deiss,FR,NR,C,C,,44,,1946-01-18,male,1,,
60,Toni Dettling,"Dettling, Toni",Toni,Dettling,SZ,NR,R,R,,44,,1943-06-05,male,1,,
61,Verena Diener Lenz,"Diener Lenz, Verena",Verena,Diener Lenz,ZH,NR,G,G,,44,,1949-03-27,female,1,,
63,Rosmarie Dormann,"Dormann, Rosmarie",Rosmarie,Dormann,LU,NR,C,C,,44,,1947-03-27,female,1,,
64,Michael E. Dreher,"Dreher, Michael E.",Michael E.,Dreher,ZH,NR,A,A,,44,,1944-01-08,male,1,1995-01-01,
65,Dominique Ducret,"Ducret, Dominique",Dominique,Ducret,GE,NR,C,C,,44,,1943-02-25,male,1,,
66,Max Dünki,"Dünki, Max",Max,Dünki,ZH,NR,U,U,,44,,1932-06-05,male,1,,
67,Pierre Duvoisin,"Duvoisin, Pierre",Pierre,Duvoisin,VD,NR,-,-,,44,,1938-09-12,male,1,1994-12-01,
293,Barbara Eberhard-Halter,"Eberhard-Halter, Barbara",Barbara,Eberhard-Halter,SG,NR,U,U,,44,,1945-05-07,female,1,1995-09-18,
69,Georges Eggenberger,"Eggenberger, Georges",Georges,Eggenberger,BE,NR,S,S,,44,,1928-09-22,male,1,,
70,Jacques-Simon Eggly,"Eggly, Jacques-Simon",Jacques-Simon,Eggly,GE,NR,L,L,,44,,1942-09-04,male,1,,
71,Rolf Engler,"Engler, Rolf",Rolf,Engler,AI,NR,C,C,,44,,1951-08-03,male,1,,
72,Simon Epiney,"Epiney, Simon",Simon,Epiney,VS,NR,C,C,,44,,1950-02-12,male,1,,
73,Pierre Etique,"Etique, Pierre",Pierre,Etique,JU,NR,R,R,,44,,1945-02-12,male,1,,1993-11-20
74,Christoph Eymann,"Eymann, Christoph",Christoph,Eymann,BS,NR,L,L,,44,,1951-01-15,male,1,,
75,Angeline Fankhauser,"Fankhauser, Angeline",Angeline,Fankhauser,BL,NR,S,S,,44,,1936-07-25,female,1,,
76,Hugo Fasel,"Fasel, Hugo",Hugo,Fasel,FR,NR,C,C,,44,,1955-10-04,male,1,,
77,Lisbeth Fehr,"Fehr, Lisbeth",Lisbeth,Fehr,ZH,NR,V,V,,44,,1938-04-14,female,1,,
79,Theo Fischer,"Fischer, Theo",Theo,Fischer,AG,NR,V,V,,44,,1937-12-25,male,1,,
80,Theo Fischer,"Fischer, Theo",Theo,Fischer,LU,NR,C,C,,44,,1930-02-15,male,1,,
81,Ulrich Fischer,"Fischer, Ulrich",Ulrich,Fischer,AG,NR,R,R,,44,,1940-02-02,male,1,,
281,Hubert Frainier,"Frainier, Hubert",Hubert,Frainier,BE,NR,C,C,,44,,1952-10-03,male,1,1995-06-19,
83,Claude Frey,"Frey, Claude",Claude,Frey,NE,NR*,R,R,,44,,1943-07-16,male,1,1994-11-28,
84,Walter Frey,"Frey, Walter",Walter,Frey,ZH,NR,V,V,,44,,1943-07-30,male,1,,
249,Charles Friderici,"Friderici, Charles",Charles,Friderici,VD,NR,L,L,,44,,1946-08-10,male,1,,
86,Oscar Fritschi,"Fritschi, Oscar",Oscar,Fritschi,ZH,NR,R,R,,44,,1939-02-25,male,1,,
87,Hans-Rudolf Früh,"Früh, Hans-Rudolf",Hans-Rudolf,Früh,AR,NR,R,R,,44,,1936-04-23,male,1,,
273,Brigitta M. Gadient,"Gadient, Brigitta M.",Brigitta M.,Gadient,GR,NR,V,V,,44,,1960-03-14,female,1,1995-01-23,
89,Irène Gardiol,"Gardiol, Irène",Irène,Gardiol,VD,NR,G,G,,44,,1937-09-25,female,1,,1994-05-29
91,Ulrich Giezendanner,"Giezendanner, Ulrich",Ulrich,Giezendanner,AG,NR,A,A,,44,,1953-10-31,male,1,1995-01-01,
92,Titus Giger,"Giger, Titus",Titus,Giger,SG,NR,R,R,,44,,1932-02-04,male,1,,
93,Alexis Gobet,"Gobet, Alexis",Alexis,Gobet,FR,NR,C,C,,44,,1943-10-12,male,1,,
94,Christine Goll,"Goll, Christine",Christine,Goll,ZH,NR,S,S,,44,,1956-12-10,female,1,,
95,Ruth Gonseth,"Gonseth, Ruth",Ruth,Gonseth,BL,NR,G,G,,44,,1943-05-31,female,1,,
253,Rolf Graber,"Graber, Rolf",Rolf,Graber,NE,NR,L,L,,44,,1951-03-04,male,1,1993-09-20,
96,Verena Grendelmeier,"Grendelmeier, Verena",Verena,Grendelmeier,ZH,NR,U,U,,44,,1939-02-16,female,1,,
250,Jean-Michel Gros,"Gros, Jean-Michel",Jean-Michel,Gros,GE,NR,L,L,,44,,1953-04-18,male,1,,
97,Andreas Gross,"Gross, Andreas",Andreas,Gross,ZH,NR,S,S,,44,,1952-08-21,male,1,,
98,Ruth Grossenbacher-Schmid,"Grossenbacher-Schmid, Ruth",Ruth,Grossenbacher-Schmid,SO,NR,C,C,,44,,1936-09-13,female,1,,
99,Jean Guinand,"Guinand, Jean",Jean,Guinand,NE,NR,L,L,,44,,1943-02-21,male,1,,1993-09-19
100,Hans Rudolf Gysin,"Gysin, Hans Rudolf",Hans Rudolf,Gysin,BL,NR,R,R,,44,,1940-12-29,male,1,,
101,Barbara Haering,"Haering, Barbara",Barbara,Haering,ZH,NR,S,S,,44,,1953-09-20,female,1,,
102,Rudolf Hafner,"Hafner, Rudolf",Rudolf,Hafner,BE,NR,G,G,,44,,1951-12-27,male,1,,1994-12-08
103,Ursula Hafner,"Hafner, Ursula",Ursula,Hafner,SH,NR,S,S,,44,,1943-06-10,female,1,,
104,Gret Haller,"Haller, Gret",Gret,Haller,BE,NR,S,S,,44,,1947-10-01,female,1,1994-11-29,1994-11-30
105,Andrea Hämmerle,"Hämmerle, Andrea",Andrea,Hämmerle,GR,NR,S,S,,44,,1946-11-09,male,1,,
106,Fritz Hari,"Hari, Fritz",Fritz,Hari,BE,NR,V,V,,44,,1928-02-18,male,1,,
107,Trix Heberlein,"Heberlein, Trix",Trix,Heberlein,ZH,NR,R,R,,44,,1942-07-17,female,1,,
108,Rolf Hegetschweiler,"Hegetschweiler, Rolf",Rolf,Hegetschweiler,ZH,NR,R,R,,44,,1937-12-03,male,1,,
109,Andreas Herczog,"Herczog, Andreas",Andreas,Herczog,ZH,NR,S,S,,44,,1947-02-11,male,1,,
110,Otto Hess,"Hess, Otto",Otto,Hess,TG,NR,V,V,,44,,1935-03-18,male,1,,
111,Peter Hess,"Hess, Peter",Peter,Hess,ZG,NR,C,C,,44,,1948-05-14,male,1,,
112,Franz-Joseph Hildbrand,"Hildbrand, Franz-Joseph",Franz-Joseph,Hildbrand,VS,NR,C,C,,44,,1942-02-02,male,1,,
113,Pia Hollenstein,"Hollenstein, Pia",Pia,Hollenstein,SG,NR,G,G,,44,,1950-09-13,female,1,,
114,Helmut Hubacher,"Hubacher, Helmut",Helmut,Hubacher,BS,NR,S,S,,44,,1926-04-15,male,1,,
251,Joseph Iten,"Iten, Joseph",Joseph,Iten,NW,NR,C,C,,44,,1943-08-09,male,1,,
117,Franz Jaeger,"Jaeger, Franz",Franz,Jaeger,SG,NR,U,U,,44,,1941-12-04,male,1,1991-11-29,1995-06-23
118,Paul Jäggi,"Jäggi, Paul",Paul,Jäggi,SO,NR,C,C,,44,,1936-08-03,male,1,,
120,Francine Jeanprêtre,"Jeanprêtre, Francine",Francine,Jeanprêtre,VD,NR,S,S,,44,,1946-07-06,female,1,,
121,Peter Jenni,"Jenni, Peter",Peter,Jenni,BE,NR,A,A,,44,,1957-09-26,male,1,1995-01-01,
122,Werner Jöri,"Jöri, Werner",Werner,Jöri,LU,NR,S,S,,44,,1949-05-12,male,1,,
123,Anton Keller,"Keller, Anton",Anton,Keller,AG,NR,C,C,,44,,1934-11-21,male,1,,
124,Rudolf Keller,"Keller, Rudolf",Rudolf,Keller,BL,NR,D,D,,44,,1956-04-17,male,1,,
125,Armin Kern,"Kern, Armin",Armin,Kern,ZH,NR,A,A,,44,,1933-03-13,male,1,1995-01-01,
127,Josef Kühne,"Kühne, Josef",Josef,Kühne,SG,NR,C,C,,44,,1938-10-04,male,1,,
280,Christiane Langenberger,"Langenberger, Christiane",Christiane,Langenberger,VD,NR,R,R,,44,,1941-04-21,female,1,1995-06-19,
129,Elmar Ledergerber,"Ledergerber, Elmar",Elmar,Ledergerber,ZH,NR,S,S,,44,,1944-04-04,male,1,,
130,Ursula Leemann,"Leemann, Ursula",Ursula,Leemann,ZH,NR,S,S,,44,,1936-10-07,female,1,,
258,Mimi Lepori Bonetti,"Lepori Bonetti, Mimi",Mimi,Lepori Bonetti,TI,NR,C,C,,44,,1949-04-02,female,1,1993-11-29,
131,Josef Leu,"Leu, Josef",Josef,Leu,LU,NR,C,C,,44,,1950-09-04,male,1,,
132,Jean-François Leuba,"Leuba, Jean-François",Jean-François,Leuba,VD,NR,L,L,,44,,1934-07-16,male,1,,
133,Ernst Leuenberger,"Leuenberger, Ernst",Ernst,Leuenberger,SO,NR,S,S,,44,,1945-01-18,male,1,,
134,Moritz Leuenberger,"Leuenberger, Moritz",Moritz,Leuenberger,ZH,NR,S,S,,44,,1946-09-21,male,1,,1995-09-27
135,François Loeb,"Loeb, François",François,Loeb,BE,NR,R,R,,44,,1940-12-09,male,1,,
282,Paul Luder,"Luder, Paul",Paul,Luder,BE,NR,V,V,,44,,1936-09-14,male,1,,1992-11-30
137,Herbert Maeder,"Maeder, Herbert",Herbert,Maeder,AR,NR,U,U,,44,,1930-02-03,male,1,,
138,Jean-Philippe Maitre,"Maitre, Jean-Philippe",Jean-Philippe,Maitre,GE,NR,C,C,,44,,1949-06-18,male,1,,
139,Philippe Mamie,"Mamie, Philippe",Philippe,Mamie,VD,NR,R,R,,44,,1944-02-27,male,1,,
140,Werner Marti,"Marti, Werner",Werner,Marti,GL,NR,S,S,,44,,1957-04-20,male,1,,
142,Flavio Maspoli,"Maspoli, Flavio",Flavio,Maspoli,TI,NR,D,D,,44,,1950-01-29,male,1,,
143,Francis Matthey,"Matthey, Francis",Francis,Matthey,NE,NR,S,S,,44,,1942-06-17,male,1,,
144,Rolf Mauch,"Mauch, Rolf",Rolf,Mauch,AG,NR,R,R,,44,,1934-05-22,male,1,,1995-08-02
145,Ursula Mauch,"Mauch, Ursula",Ursula,Mauch,AG,NR,S,S,,44,,1935-03-29,female,1,,
146,Ueli Maurer,"Maurer, Ueli",Ueli,Maurer,ZH,NR,V,V,,44,,1950-12-01,male,1,,
147,Hans Meier,"Meier, Hans",Hans,Meier,ZH,NR,G,G,,44,,1933-05-19,male,1,,
149,Samuel Meier,"Meier, Samuel",Samuel,Meier,AG,NR,U,U,,44,,1948-06-02,male,1,,
150,Theo Meyer,"Meyer, Theo",Theo,Meyer,BL,NR,S,S,,44,,1937-01-24,male,1,,
151,Christian Miesch,"Miesch, Christian",Christian,Miesch,BL,NR,R,R,,44,,1948-02-27,male,1,,
152,Marguerite Misteli,"Misteli, Marguerite",Marguerite,Misteli,SO,NR,G,G,,44,,1945-08-01,female,1,,
154,René Moser,"Moser, René",René,Moser,AG,NR,A,A,,44,,1941-12-18,male,1,1995-01-01,
252,Ernst Mühlemann,"Mühlemann, Ernst",Ernst,Mühlemann,TG,NR,R,R,,44,,1930-06-17,male,1,,
155,Reinhard Müller,"Müller, Reinhard",Reinhard,Müller,AG,NR,V,V,,44,,1929-04-22,male,1,,
156,Lili Nabholz,"Nabholz, Lili",Lili,Nabholz,ZH,NR,R,R,,44,,1944-12-31,female,1,,
157,Jean-Marc Narbel,"Narbel, Jean-Marc",Jean-Marc,Narbel,VD,NR,L,L,,44,,1939-01-14,male,1,,
158,Hans-Rudolf Nebiker,"Nebiker, Hans-Rudolf",Hans-Rudolf,Nebiker,BL,NR,V,V,,44,,1929-10-10,male,1,1992-12-01,
159,Willi Neuenschwander,"Neuenschwander, Willi",Willi,Neuenschwander,ZH,NR,V,V,,44,,1929-09-21,male,1,,
160,Edgar Oehler,"Oehler, Edgar",Edgar,Oehler,SG,NR,C,C,,44,,1942-03-02,male,1,,
261,Roland Ostermann,"Ostermann, Roland",Roland,Ostermann,VD,NR,G,G,,44,,1938-01-18,male,1,1994-05-30,
162,André Perey,"Perey, André",André,Perey,VD,NR,R,R,,44,,1931-11-06,male,1,,
164,Jean-Nicolas Philipona,"Philipona, Jean-Nicolas",Jean-Nicolas,Philipona,FR,NR,R,R,,44,,1943-03-25,male,1,,
165,Philippe Pidoux,"Pidoux, Philippe",Philippe,Pidoux,VD,NR,R,R,,44,,1943-06-17,male,1,,
167,Massimo Pini,"Pini, Massimo",Massimo,Pini,TI,NR,R,R,,44,,1936-11-29,male,1,,
169,Charles Poncet,"Poncet, Charles",Charles,Poncet,GE,NR,L,L,,44,,1946-12-31,male,1,,
170,Hansueli Raggenbass,"Raggenbass, Hansueli",Hansueli,Raggenbass,TG,NR,C,C,,44,,1948-07-31,male,1,,
171,Laurent Rebeaud,"Rebeaud, Laurent",Laurent,Rebeaud,GE,NR,G,G,,44,,1947-05-12,male,1,,1994-09-16
172,Paul Rechsteiner,"Rechsteiner, Paul",Paul,Rechsteiner,SG,NR,S,S,,44,,1952-08-26,male,1,,
173,Maximilian Reimann,"Reimann, Maximilian",Maximilian,Reimann,AG,NR,V,V,,44,,1942-05-07,male,1,,
177,Leni Robert-Bächtold,"Robert-Bächtold, Leni",Leni,Robert-Bächtold,BE,NR,G,G,,44,,1936-03-06,female,1,,
294,Rudolf Rohr,"Rohr, Rudolf",Rudolf,Rohr,AG,NR,R,R,,44,,1935-02-14,male,1,1995-09-18,
178,Bernard Rohrbasser,"Rohrbasser, Bernard",Bernard,Rohrbasser,FR,NR,V,V,,44,,1946-10-19,male,1,,
180,Hans Ruckstuhl,"Ruckstuhl, Hans",Hans,Ruckstuhl,SG,NR,C,C,,44,,1947-08-13,male,1,,
182,Markus Ruf,"Ruf, Markus",Markus,Ruf,BE,NR,D,D,,44,,1959-08-06,male,1,,
183,Victor Ruffy,"Ruffy, Victor",Victor,Ruffy,VD,NR,S,S,,44,,1937-01-11,male,1,,
184,Paul Rutishauser,"Rutishauser, Paul",Paul,Rutishauser,TG,NR,V,V,,44,,1933-07-07,male,1,,
185,Albrecht Rychen,"Rychen, Albrecht",Albrecht,Rychen,BE,NR,V,V,,44,,1948-07-29,male,1,,
187,Suzette Sandoz,"Sandoz, Suzette",Suzette,Sandoz,VD,NR,L,L,,44,,1942-01-12,female,1,,
188,Pierre Savary,"Savary, Pierre",Pierre,Savary,VD,NR,R,R,,44,,1940-06-30,male,1,,
190,Urs Scheidegger,"Scheidegger, Urs",Urs,Scheidegger,SO,NR,R,R,,44,,1943-12-17,male,1,,1993-06-18
268,Simon Schenk,"Schenk, Simon",Simon,Schenk,BE,NR,V,V,,44,,1946-05-16,male,1,1994-11-28,
191,Jürg Scherrer,"Scherrer, Jürg",Jürg,Scherrer,BE,NR,A,A,,44,,1947-11-05,male,1,1995-01-01,
192,Werner Scherrer,"Scherrer, Werner",Werner,Scherrer,BE,NR,-,-,,44,,1930-03-23,male,1,,
193,Rémy Scheurer,"Scheurer, Rémy",Rémy,Scheurer,NE,NR,L,L,,44,,1934-03-11,male,1,,
196,Peter Schmid,"Schmid, Peter",Peter,Schmid,TG,NR,G,G,,44,,1940-10-04,male,1,,
267,Samuel Schmid,"Schmid, Samuel",Samuel,Schmid,BE,NR,V,V,,44,,1947-01-08,male,1,1994-09-19,
197,Paul Schmidhalter,"Schmidhalter, Paul",Paul,Schmidhalter,VS,NR,C,C,,44,,1931-01-12,male,1,1993-11-30,
198,Walter Schmied,"Schmied, Walter",Walter,Schmied,BE,NR,V,V,,44,,1953-01-09,male,1,,
199,Theodor Schnider,"Schnider, Theodor",Theodor,Schnider,LU,NR,C,C,,44,,1930-05-17,male,1,,
202,Heinz Schwab,"Schwab, Heinz",Heinz,Schwab,BE,NR,V,V,,44,,1941-06-12,male,1,,1994-10-07
257,Alain Schweingruber,"Schweingruber, Alain",Alain,Schweingruber,JU,NR,R,R,,44,,1952-06-14,male,1,1993-12-06,
203,Eva Segmüller,"Segmüller, Eva",Eva,Segmüller,SG,NR,C,C,,44,,1932-01-21,female,1,,
205,Hanspeter Seiler,"Seiler, Hanspeter",Hanspeter,Seiler,BE,NR,V,V,,44,,1933-09-09,male,1,,
206,Rolf Seiler,"Seiler, Rolf",Rolf,Seiler,ZH,NR,C,C,,44,,1932-03-12,male,1,,
207,Ernst Sieber,"Sieber, Ernst",Ernst,Sieber,ZH,NR,U,U,,44,,1927-02-24,male,1,,
271,Verena Singeisen,"Singeisen, Verena",Verena,Singeisen,BE,NR,G,G,,44,,1945-12-03,female,1,1994-12-12,
210,Jean Spielmann,"Spielmann, Jean",Jean,Spielmann,GE,NR,-,-,,44,,1944-05-27,male,1,,
211,Vreni Spoerry,"Spoerry, Vreni",Vreni,Spoerry,ZH,NR,R,R,,44,,1938-03-08,female,1,,
212,Fritz Stalder,"Stalder, Fritz",Fritz,Stalder,BE,NR,D,D,,44,,1928-01-23,male,1,,
213,Judith Stamm,"Stamm, Judith",Judith,Stamm,LU,NR,C,C,,44,,1934-02-25,female,1,,
214,Luzi Stamm,"Stamm, Luzi",Luzi,Stamm,AG,NR,R,R,,44,,1952-09-09,male,1,,
215,Hans Steffen,"Steffen, Hans",Hans,Steffen,ZH,NR,D,D,,44,,1931-09-29,male,1,,
216,Hans Steiger,"Steiger, Hans",Hans,Steiger,ZH,NR,S,S,,44,,1944-06-25,male,1,,
217,Franz Steinegger,"Steinegger, Franz",Franz,Steinegger,UR,NR,R,R,,44,,1943-03-08,male,1,,
218,Walter Steinemann,"Steinemann, Walter",Walter,Steinemann,SG,NR,A,A,,44,,1938-04-14,male,1,1995-01-01,
254,Rudolf Steiner,"Steiner, Rudolf",Rudolf,Steiner,SO,NR,R,R,,44,,1945-08-10,male,1,1993-09-20,
219,Rudolf Strahm,"Strahm, Rudolf",Rudolf,Strahm,BE,NR,S,S,,44,,1943-08-03,male,1,,
220,Georg Stucky,"Stucky, Georg",Georg,Stucky,ZG,NR,R,R,,44,,1930-10-06,male,1,,
221,Marc Frédéric Suter,"Suter, Marc Frédéric",Marc Frédéric,Suter,BE,NR,R,R,,44,,1953-04-03,male,1,,
222,Gabriel Theubet,"Theubet, Gabriel",Gabriel,Theubet,JU,NR,C,C,,44,,1936-09-12,male,1,,
223,Hanspeter Thür,"Thür, Hanspeter",Hanspeter,Thür,AG,NR,G,G,,44,,1949-05-31,male,1,,
224,Alexander Tschäppät,"Tschäppät, Alexander",Alexander,Tschäppät,BE,NR,S,S,,44,,1952-04-16,male,1,,
225,Peter Tschopp,"Tschopp, Peter",Peter,Tschopp,GE,NR,R,R,,44,,1940-04-26,male,1,,
226,Karl Tschuppert,"Tschuppert, Karl",Karl,Tschuppert,LU,NR,R,R,,44,,1941-05-03,male,1,,
228,Werner Vetterli,"Vetterli, Werner",Werner,Vetterli,ZH,NR,V,V,,44,,1929-07-28,male,1,,
229,Peter Vollmer,"Vollmer, Peter",Peter,Vollmer,BE,NR,S,S,,44,,1946-04-14,male,1,,
78,Margrith von Felten,"von Felten, Margrith",Margrith,von Felten,BS,NR,S,S,,44,,1944-12-30,female,1,,
230,Christian Wanner,"Wanner, Christian",Christian,Wanner,SO,NR,R,R,,44,,1947-07-27,male,1,,
232,Hansjürg Weder,"Weder, Hansjürg",Hansjürg,Weder,BS,NR,U,U,,44,,1928-08-10,male,1,,
264,Hermann Weyeneth,"Weyeneth, Hermann",Hermann,Weyeneth,BE,NR,V,V,,44,,1943-07-26,male,1,1994-06-01,
233,Hugo Wick,"Wick, Hugo",Hugo,Wick,BS,NR,C,C,,44,,1935-09-12,male,1,,
234,Roland Wiederkehr,"Wiederkehr, Roland",Roland,Wiederkehr,ZH,NR,U,U,,44,,1943-01-27,male,1,,
235,Milli Wittenwiler,"Wittenwiler, Milli",Milli,Wittenwiler,SG,NR,R,R,,44,,1943-09-13,female,1,,
236,Paul Wyss,"Wyss, Paul",Paul,Wyss,BS,NR,R,R,,44,,1928-07-07,male,1,,1994-06-30
237,William Wyss,"Wyss, William",William,Wyss,BE,NR,V,V,,44,,1938-10-23,male,1,1992-11-30,
255,Hans Zbinden,"Zbinden, Hans",Hans,Zbinden,AG,NR,S,S,,44,,1945-06-07,male,1,1993-06-01,
238,Jean Ziegler,"Ziegler, Jean",Jean,Ziegler,GE,NR,S,S,,44,,1934-04-19,male,1,,
241,Josef Zisyadis,"Zisyadis, Josef",Josef,Zisyadis,VD,NR,-,-,,44,,1956-04-17,male,1,,
242,Elisabeth Zölch,"Zölch, Elisabeth",Elisabeth,Zölch,BE,NR,V,V,,44,,1951-04-24,female,1,,1994-05-31
243,Arthur Züger,"Züger, Arthur",Arthur,Züger,SZ,NR,S,S,,44,,1940-03-24,male,1,,
244,Jean-Claude Zwahlen,"Zwahlen, Jean-Claude",Jean-Claude,Zwahlen,BE,NR,C,C,,44,,1943-04-30,male,1,,1995-06-09
