id,name,family_name,group,area,chamber,term,source,image,email,facebook,twitter
686881,Orellana Luis Alberto,Orellana,Gruppo Misto,Lombardia,Senate,17,http://politici.openpolis.it/politico/luis-alberto-orellana/686881,http://politici.openpolis.it/politician/picture?content_id=686881,"",https://www.facebook.com/luisalborel,https://twitter.com/#!/luisorel
687142,Orrù Pamela,Orrù,Partito Democratico,Sicilia,Senate,17,http://politici.openpolis.it/politico/pamela-orr%C3%B9/687142,http://politici.openpolis.it/politician/picture?content_id=687142,"","",https://twitter.com/#!/pamela_orr
8145,PADUA Venera,PADUA,Partito Democratico,Sicilia,Senate,17,http://politici.openpolis.it/politico/venera-padua/8145,http://politici.openpolis.it/politician/picture?content_id=8145,"","",""
276974,Pagano Giuseppe,Pagano,Area Popolare (NCD-UDC),Sicilia,Senate,17,http://politici.openpolis.it/politico/giuseppe-pagano/276974,http://politici.openpolis.it/politician/picture?content_id=276974,"","",""
346191,Pagliari Giorgio,Pagliari,Partito Democratico,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/giorgio-pagliari/346191,http://politici.openpolis.it/politician/picture?content_id=346191,"","",https://twitter.com/#!/PAGLIARIG
686989,Paglini Sara,Paglini,Movimento 5 stelle,Toscana,Senate,17,http://politici.openpolis.it/politico/sara-paglini/686989,http://politici.openpolis.it/politician/picture?content_id=686989,"","",https://twitter.com/#!/sarapaglinicarr
4590,PAGNONCELLI Lionello Marco,PAGNONCELLI,"Conservatori, Riformisti italiani",Lombardia,Senate,17,http://politici.openpolis.it/politico/lionello-marco-pagnoncelli/4590,http://politici.openpolis.it/politician/picture?content_id=4590,"","",""
686897,Palermo Francesco,Palermo,Gruppo per le autonomie-Psi,Trentino-Alto Adige,Senate,17,http://politici.openpolis.it/politico/francesco-palermo/686897,http://politici.openpolis.it/politician/picture?content_id=686897,"","",https://twitter.com/#!/franzpalermo
1667,PALMA Nitto Francesco,PALMA,Popolo della Libertà,Campania,Senate,17,http://politici.openpolis.it/politico/nitto-francesco-palma/1667,http://politici.openpolis.it/politician/picture?content_id=1667,palma_n@posta.senato.it,"",https://twitter.com/#!/NittoPalma1
8852,PANIZZA Franco,PANIZZA,Gruppo per le autonomie-Psi,Trentino-Alto Adige,Senate,17,http://politici.openpolis.it/politico/franco-panizza/8852,http://politici.openpolis.it/politician/picture?content_id=8852,info@francopanizza.it,"",""
637461,PARENTE Annamaria,PARENTE,Partito Democratico,Lazio,Senate,17,http://politici.openpolis.it/politico/annamaria-parente/637461,http://politici.openpolis.it/politician/picture?content_id=637461,"","",https://twitter.com/#!/Am_Parente
1673,PEGORER Carlo,PEGORER,Partito Democratico,Friuli-Venezia Giulia,Senate,17,http://politici.openpolis.it/politico/carlo-pegorer/1673,http://politici.openpolis.it/politician/picture?content_id=1673,pegorer_c@posta.senato.it,"",https://twitter.com/#!/CarloPegorerPD
630,PELINO Paola,PELINO,Popolo della Libertà,Abruzzo,Senate,17,http://politici.openpolis.it/politico/paola-pelino/630,http://politici.openpolis.it/politician/picture?content_id=630,"","",https://twitter.com/#!/PaolaPelino
687073,Pepe Bartolomeo,Pepe,Grandi autonomie e libertà,Campania,Senate,17,http://politici.openpolis.it/politico/bartolomeo-pepe/687073,http://politici.openpolis.it/politician/picture?content_id=687073,"","",https://twitter.com/#!/BartolomeoPepe
372722,Perrone Luigi,Perrone,"Conservatori, Riformisti italiani",Puglia,Senate,17,http://politici.openpolis.it/politico/luigi-perrone/372722,http://politici.openpolis.it/politician/picture?content_id=372722,info@perronealsenato.it,"",""
4825,PETRAGLIA Alessia,PETRAGLIA,Gruppo Misto,Toscana,Senate,17,http://politici.openpolis.it/politico/alessia-petraglia/4825,http://politici.openpolis.it/politician/picture?content_id=4825,"","",""
685759,Petrocelli Vito,Petrocelli,Movimento 5 stelle,Basilicata,Senate,17,http://politici.openpolis.it/politico/vito-petrocelli/685759,http://politici.openpolis.it/politician/picture?content_id=685759,"","",https://twitter.com/#!/vitopetrocelli
7157,PEZZOPANE Stefania,PEZZOPANE,Partito Democratico,Abruzzo,Senate,17,http://politici.openpolis.it/politico/stefania-pezzopane/7157,http://politici.openpolis.it/politician/picture?content_id=7157,"","",https://twitter.com/#!/stefaniapezzopa
708130,PIANO Renzo,PIANO,Gruppo per le autonomie-Psi,"",Senate,17,http://politici.openpolis.it/politico/renzo-piano/708130,http://politici.openpolis.it/politician/picture?content_id=708130,"","",""
415955,Piccinelli Enrico,Piccinelli,Popolo della Libertà,Lombardia,Senate,17,http://politici.openpolis.it/politico/enrico-piccinelli/415955,http://politici.openpolis.it/politician/picture?content_id=415955,"","",""
23249,PICCOLI Giovanni,PICCOLI,Popolo della Libertà,Veneto,Senate,17,http://politici.openpolis.it/politico/giovanni-piccoli/23249,http://politici.openpolis.it/politician/picture?content_id=23249,piccoli.pdl@gmail.com,"",""
1681,PIGNEDOLI Leana,PIGNEDOLI,Partito Democratico,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/leana-pignedoli/1681,http://politici.openpolis.it/politician/picture?content_id=1681,pignedoli_l@posta.senato.itmailto:segreteria@comunita-montana.re.it,"",https://twitter.com/#!/LeanaPignedoli
649,PINOTTI Roberta,PINOTTI,Partito Democratico,Liguria,Senate,17,http://politici.openpolis.it/politico/roberta-pinotti/649,http://politici.openpolis.it/politician/picture?content_id=649,PINOTTI_R@CAMERA.IT,"",https://twitter.com/#!/robertapinotti
4546,PIZZETTI Luciano,PIZZETTI,Partito Democratico,Lombardia,Senate,17,http://politici.openpolis.it/politico/luciano-pizzetti/4546,http://politici.openpolis.it/politician/picture?content_id=4546,"","",""
685954,Puglia Sergio,Puglia,Movimento 5 stelle,Campania,Senate,17,http://politici.openpolis.it/politico/sergio-puglia/685954,http://politici.openpolis.it/politician/picture?content_id=685954,"",http://www.facebook.com/pages/Sergio-Puglia-cittadino-portavoce-al-Senato/161538627333271http://www.facebook.com/sergio.puglia,https://twitter.com/#!/sergiopuglia
430976,Puglisi Francesca,Puglisi,Partito Democratico,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/francesca-puglisi/430976,http://politici.openpolis.it/politician/picture?content_id=430976,"","",https://twitter.com/#!/PuglisiPD
165840,PUPPATO Laura,PUPPATO,Partito Democratico,Veneto,Senate,17,http://politici.openpolis.it/politico/laura-puppato/165840,http://politici.openpolis.it/politician/picture?content_id=165840,laura.puppato@consiglioveneto.it,http://it-it.facebook.com/pages/LAURA-PUPPATO-PRESIDENTE-DELLA-REGIONE-VENETO/223563503469,https://twitter.com/#!/LauraPuppato
276217,Quagliariello Gaetano,Quagliariello,Area Popolare (NCD-UDC),Abruzzo,Senate,17,http://politici.openpolis.it/politico/gaetano-quagliariello/276217,http://politici.openpolis.it/politician/picture?content_id=276217,quagliariello_g@posta.senato.itmailto:gaetano@gaetanoquagliariello.it,"",https://twitter.com/#!/QuagliarielloG
274877,RANUCCI Raffaele,RANUCCI,Partito Democratico,Lazio,Senate,17,http://politici.openpolis.it/politico/raffaele-ranucci/274877,http://politici.openpolis.it/politician/picture?content_id=274877,"","",https://twitter.com/#!/RaffaeleRanucci
675,RAZZI Antonio,RAZZI,Popolo della Libertà,Abruzzo,Senate,17,http://politici.openpolis.it/politico/antonio-razzi/675,http://politici.openpolis.it/politician/picture?content_id=675,"","",https://twitter.com/#!/OnAntonioRazzi
15141,REPETTI Manuela,REPETTI,Gruppo Misto,Piemonte,Senate,17,http://politici.openpolis.it/politico/manuela-repetti/15141,http://politici.openpolis.it/politician/picture?content_id=15141,"","",""
220625,RICCHIUTI Lucrezia,RICCHIUTI,Partito Democratico,Lombardia,Senate,17,http://politici.openpolis.it/politico/lucrezia-ricchiuti/220625,http://politici.openpolis.it/politician/picture?content_id=220625,"","",""
333257,RIZZOTTI Maria,RIZZOTTI,Popolo della Libertà,Piemonte,Senate,17,http://politici.openpolis.it/politico/maria-rizzotti/333257,http://politici.openpolis.it/politician/picture?content_id=333257,rizzotti_m@posta.senato.it,"",""
685,ROMANI Paolo,ROMANI,Popolo della Libertà,Lombardia,Senate,17,http://politici.openpolis.it/politico/paolo-romani/685,http://politici.openpolis.it/politician/picture?content_id=685,ROMANI_P@camera.it,"",https://twitter.com/#!/_paolo_romani_
686992,Romani Maurizio,Romani,Gruppo Misto,Toscana,Senate,17,http://politici.openpolis.it/politico/maurizio-romani/686992,http://politici.openpolis.it/politician/picture?content_id=686992,"","",https://twitter.com/#!/Mau3112
685915,Romano Lucio,Romano,Gruppo per le autonomie-Psi,Campania,Senate,17,http://politici.openpolis.it/politico/lucio-romano/685915,http://politici.openpolis.it/politician/picture?content_id=685915,"","",https://twitter.com/#!/LucioRomano02
686942,Rossi Maurizio Giuseppe,Rossi,Gruppo Misto,Liguria,Senate,17,http://politici.openpolis.it/politico/maurizio-giuseppe-rossi/686942,http://politici.openpolis.it/politician/picture?content_id=686942,"","",""
4868,ROSSI Gianluca,ROSSI,Partito Democratico,Umbria,Senate,17,http://politici.openpolis.it/politico/gianluca-rossi/4868,http://politici.openpolis.it/politician/picture?content_id=4868,rossi.gianluca@crumbria.itmailto:info@rossigianluca.it,"",""
332896,ROSSI Mariarosaria,ROSSI,Popolo della Libertà,Lazio,Senate,17,http://politici.openpolis.it/politico/mariarosaria-rossi/332896,http://politici.openpolis.it/politician/picture?content_id=332896,"","",""
691,ROSSI Luciano,ROSSI,Area Popolare (NCD-UDC),Umbria,Senate,17,http://politici.openpolis.it/politico/luciano-rossi/691,http://politici.openpolis.it/politician/picture?content_id=691,"","",""
708132,RUBBIA Carlo,RUBBIA,Gruppo per le autonomie-Psi,"",Senate,17,http://politici.openpolis.it/politico/carlo-rubbia/708132,http://politici.openpolis.it/politician/picture?content_id=708132,carlo.rubbia@senato.itmailto:carlo.rubbia@cern.ch,"",""
686932,Russo Francesco,Russo,Partito Democratico,Friuli-Venezia Giulia,Senate,17,http://politici.openpolis.it/politico/francesco-russo/686932,http://politici.openpolis.it/politician/picture?content_id=686932,"","",""
701,RUTA Roberto,RUTA,Partito Democratico,Molise,Senate,17,http://politici.openpolis.it/politico/roberto-ruta/701,http://politici.openpolis.it/politician/picture?content_id=701,"","",""
703,RUVOLO Giuseppe,RUVOLO,Grandi autonomie e libertà,Sicilia,Senate,17,http://politici.openpolis.it/politico/giuseppe-ruvolo/703,http://politici.openpolis.it/politician/picture?content_id=703,"","",""
1712,SACCONI Maurizio,SACCONI,Area Popolare (NCD-UDC),Veneto,Senate,17,http://politici.openpolis.it/politico/maurizio-sacconi/1712,http://politici.openpolis.it/politician/picture?content_id=1712,sacconi_m@posta.senato.it,"",https://twitter.com/#!/MaurizioSacconi
128974,SAGGESE Angelica,SAGGESE,Partito Democratico,Campania,Senate,17,http://politici.openpolis.it/politico/angelica-saggese/128974,http://politici.openpolis.it/politician/picture?content_id=128974,angelicasaggesepd@gmail.com,"",https://twitter.com/#!/asagge
333271,SANGALLI Gian Carlo,SANGALLI,Partito Democratico,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/gian-carlo-sangalli/333271,http://politici.openpolis.it/politician/picture?content_id=333271,"","",https://twitter.com/#!/GCSangalli
687147,Santangelo Vincenzo,Santangelo,Movimento 5 stelle,Sicilia,Senate,17,http://politici.openpolis.it/politico/vincenzo-santangelo/687147,http://politici.openpolis.it/politician/picture?content_id=687147,"","",""
685762,Santini Giorgio,Santini,Partito Democratico,Veneto,Senate,17,http://politici.openpolis.it/politico/giorgio-santini/685762,http://politici.openpolis.it/politician/picture?content_id=685762,"","",https://twitter.com/#!/gsantini1
7002,SCALIA Francesco,SCALIA,Partito Democratico,Lazio,Senate,17,http://politici.openpolis.it/politico/francesco-scalia/7002,http://politici.openpolis.it/politician/picture?content_id=7002,"","",https://twitter.com/#!/f_scalia
601464,SCAVONE Antonio Fabio Maria,SCAVONE,Alleanza Liberalpopolare-Autonomie,Sicilia,Senate,17,http://politici.openpolis.it/politico/antonio-fabio-maria-scavone/601464,http://politici.openpolis.it/politician/picture?content_id=601464,"","",""
1723,SCHIFANI Renato Giuseppe,SCHIFANI,Area Popolare (NCD-UDC),Sicilia,Senate,17,http://politici.openpolis.it/politico/renato-giuseppe-schifani/1723,http://politici.openpolis.it/politician/picture?content_id=1723,schifani_r@posta.senato.it,"",""
333282,SCIASCIA Salvatore,SCIASCIA,Popolo della Libertà,Lombardia,Senate,17,http://politici.openpolis.it/politico/salvatore-sciascia/333282,http://politici.openpolis.it/politician/picture?content_id=333282,"","",""
685867,Scibona Marco,Scibona,Movimento 5 stelle,Piemonte,Senate,17,http://politici.openpolis.it/politico/marco-scibona/685867,http://politici.openpolis.it/politician/picture?content_id=685867,marco.scibona@senato.it,https://it-it.facebook.com/marcoscibona.it,https://twitter.com/#!/loscibo
332918,SCILIPOTI Domenico,SCILIPOTI,Popolo della Libertà,Calabria,Senate,17,http://politici.openpolis.it/politico/domenico-scilipoti/332918,http://politici.openpolis.it/politician/picture?content_id=332918,scilipoti_d@camera.it mailto:dscipiloti@tiscalinet.itmailto:info@domenicoscilipoti.it,"",https://twitter.com/#!/On_Scilipoti
276853,Scoma Francesco,Scoma,Popolo della Libertà,Sicilia,Senate,17,http://politici.openpolis.it/politico/francesco-scoma/276853,http://politici.openpolis.it/politician/picture?content_id=276853,fscoma@ars.sicilia.it <fscoma@ars.sicilia.it>,"",https://twitter.com/#!/francesco_scoma
4551,SERAFINI Giancarlo,SERAFINI,Popolo della Libertà,Lombardia,Senate,17,http://politici.openpolis.it/politico/giancarlo-serafini/4551,http://politici.openpolis.it/politician/picture?content_id=4551,"","",""
687161,Serra Manuela,Serra,Movimento 5 stelle,Sardegna,Senate,17,http://politici.openpolis.it/politico/manuela-serra/687161,http://politici.openpolis.it/politician/picture?content_id=687161,"","",""
5012,SIBILIA Cosimo,SIBILIA,Popolo della Libertà,Campania,Senate,17,http://politici.openpolis.it/politico/cosimo-sibilia/5012,http://politici.openpolis.it/politician/picture?content_id=5012,sibilia@consiglio.regione.campania.it,"",""
686888,Silvestro Annalisa,Silvestro,Partito Democratico,Lombardia,Senate,17,http://politici.openpolis.it/politico/annalisa-silvestro/686888,http://politici.openpolis.it/politician/picture?content_id=686888,annalisa.silvestro@gmail.com,"",https://twitter.com/#!/ALSilvestro
687035,Simeoni Ivana,Simeoni,Gruppo Misto,Lazio,Senate,17,http://politici.openpolis.it/politico/ivana-simeoni/687035,http://politici.openpolis.it/politician/picture?content_id=687035,"","",https://twitter.com/#!/IVANASIMEONI
78290,SOLLO Pasquale,SOLLO,Partito Democratico,Campania,Senate,17,http://politici.openpolis.it/politico/pasquale-sollo/78290,http://politici.openpolis.it/politician/picture?content_id=78290,"","",""
274815,Sonego Lodovico,Sonego,Partito Democratico,Friuli-Venezia Giulia,Senate,17,http://politici.openpolis.it/politico/lodovico-sonego/274815,http://politici.openpolis.it/politician/picture?content_id=274815,info@lodovicosonego.it,"",""
645984,Spilabotte Maria,Spilabotte,Partito Democratico,Lazio,Senate,17,http://politici.openpolis.it/politico/maria-spilabotte/645984,http://politici.openpolis.it/politician/picture?content_id=645984,"","",""
732,SPOSETTI Ugo,SPOSETTI,Partito Democratico,Lazio,Senate,17,http://politici.openpolis.it/politico/ugo-sposetti/732,http://politici.openpolis.it/politician/picture?content_id=732,SPOSETTI_U@camera.it,"",""
533937,Stefani Erika,Stefani,Lega Nord e autonomie,Veneto,Senate,17,http://politici.openpolis.it/politico/erika-stefani/533937,http://politici.openpolis.it/politician/picture?content_id=533937,"","",""
5069,STEFANO Dario,STEFANO,Gruppo Misto,Puglia,Senate,17,http://politici.openpolis.it/politico/dario-stefano/5069,http://politici.openpolis.it/politician/picture?content_id=5069,ass.stefano@gmail.com,"",https://twitter.com/#!/DarioStefano
738,STUCCHI Giacomo,STUCCHI,Lega Nord e autonomie,Lombardia,Senate,17,http://politici.openpolis.it/politico/giacomo-stucchi/738,http://politici.openpolis.it/politician/picture?content_id=738,STUCCHI_G@camera.it,http://www.facebook.com/giacomo.stucchi,https://twitter.com/#!/giacomos
67,SUSTA Gianluca,SUSTA,Scelta civica per l'Italia,Piemonte,Senate,17,http://politici.openpolis.it/politico/gianluca-susta/67,http://politici.openpolis.it/politician/picture?content_id=67,gianluca.susta@europarl.europa.eu,"",https://twitter.com/#!/GianlucaSusta
5070,TARQUINIO Lucio Rosario,TARQUINIO,"Conservatori, Riformisti italiani",Puglia,Senate,17,http://politici.openpolis.it/politico/lucio-rosario-tarquinio/5070,http://politici.openpolis.it/politician/picture?content_id=5070,"","",""
687039,Taverna Paola,Taverna,Movimento 5 stelle,Lazio,Senate,17,http://politici.openpolis.it/politico/paola-taverna/687039,http://politici.openpolis.it/politician/picture?content_id=687039,"",https://www.facebook.com/paola.taverna,https://twitter.com/#!/PDedde
748,TOCCI Walter,TOCCI,Partito Democratico,Lazio,Senate,17,http://politici.openpolis.it/politico/walter-tocci/748,http://politici.openpolis.it/politician/picture?content_id=748,TOCCI_W@CAMERA.IT,http://www.facebook.com/tocciw,https://twitter.com/#!/tocciw
750,TOMASELLI Salvatore,TOMASELLI,Partito Democratico,Puglia,Senate,17,http://politici.openpolis.it/politico/salvatore-tomaselli/750,http://politici.openpolis.it/politician/picture?content_id=750,TOMASELLI_S@camera.it,"",https://twitter.com/#!/SalvTomaselli
1744,TONINI Giorgio,TONINI,Partito Democratico,Trentino-Alto Adige,Senate,17,http://politici.openpolis.it/politico/giorgio-tonini/1744,http://politici.openpolis.it/politician/picture?content_id=1744,tonini_g@posta.senato.it,"",https://twitter.com/#!/giotoni
229570,TORRISI Salvo,TORRISI,Area Popolare (NCD-UDC),Sicilia,Senate,17,http://politici.openpolis.it/politico/salvo-torrisi/229570,http://politici.openpolis.it/politician/picture?content_id=229570,"","",https://twitter.com/#!/SalvoTorrisii
174447,TOSATO Paolo,TOSATO,Lega Nord e autonomie,Veneto,Senate,17,http://politici.openpolis.it/politico/paolo-tosato/174447,http://politici.openpolis.it/politician/picture?content_id=174447,paolo.tosato@senato.it,"",""
755,TREMONTI Giulio,TREMONTI,Grandi autonomie e libertà,Piemonte,Senate,17,http://politici.openpolis.it/politico/giulio-tremonti/755,http://politici.openpolis.it/politician/picture?content_id=755,TREMONTI_G@camera.it,"",https://twitter.com/#!/g_tremonti
607001,TRONTI Mario,TRONTI,Partito Democratico,Lombardia,Senate,17,http://politici.openpolis.it/politico/mario-tronti/607001,http://politici.openpolis.it/politician/picture?content_id=607001,"","",""
1748,TURANO Renato Guerino,TURANO,Partito Democratico,America settentrionale e centrale,Senate,17,http://politici.openpolis.it/politico/renato-guerino-turano/1748,http://politici.openpolis.it/politician/picture?content_id=1748,renato.turano@senato.it,http://www.facebook.com/ronturano,https://twitter.com/#!/RenatoTurano
275038,URAS Luciano,URAS,Gruppo Misto,Sardegna,Senate,17,http://politici.openpolis.it/politico/luciano-uras/275038,http://politici.openpolis.it/politician/picture?content_id=275038,lucianouras@gmail.com,"",https://twitter.com/#!/LucianoUras
7579,VACCARI Stefano,VACCARI,Partito Democratico,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/stefano-vaccari/7579,http://politici.openpolis.it/politician/picture?content_id=7579,"","",https://twitter.com/#!/Tetovaccari
687042,Vacciano Giuseppe,Vacciano,Gruppo Misto,Lazio,Senate,17,http://politici.openpolis.it/politico/giuseppe-vacciano/687042,http://politici.openpolis.it/politician/picture?content_id=687042,"","",""
728635,VALDINOSI Mara,VALDINOSI,Partito Democratico,Emilia-Romagna,Senate,17,http://politici.openpolis.it/politico/mara-valdinosi/728635,http://politici.openpolis.it/politician/picture?content_id=728635,"","",""
274824,VALENTINI Daniela,VALENTINI,Partito Democratico,Lazio,Senate,17,http://politici.openpolis.it/politico/daniela-valentini/274824,http://politici.openpolis.it/politician/picture?content_id=274824,daniela.valentini@regione.lazio.it,"",""
686944,Vattuone Vito,Vattuone,Partito Democratico,Liguria,Senate,17,http://politici.openpolis.it/politico/vito-vattuone/686944,http://politici.openpolis.it/politician/picture?content_id=686944,"","",https://twitter.com/#!/vvattuone
772,VERDINI Denis,VERDINI,Alleanza Liberalpopolare-Autonomie,Toscana,Senate,17,http://politici.openpolis.it/politico/denis-verdini/772,http://politici.openpolis.it/politician/picture?content_id=772,VERDINI_D@CAMERA.IT,"",https://twitter.com/#!/DenisVerdini
655704,VERDUCCI Francesco,VERDUCCI,Partito Democratico,Marche,Senate,17,http://politici.openpolis.it/politico/francesco-verducci/655704,http://politici.openpolis.it/politician/picture?content_id=655704,f.verducci@partitodemocratico.it,"",https://twitter.com/#!/cescverducci
83884,VICARI Simona,VICARI,Area Popolare (NCD-UDC),Sicilia,Senate,17,http://politici.openpolis.it/politico/simona-vicari/83884,http://politici.openpolis.it/politician/picture?content_id=83884,"","",https://twitter.com/#!/SimonaVicari
1758,VICECONTE Guido Walter Cesare,VICECONTE,Area Popolare (NCD-UDC),Basilicata,Senate,17,http://politici.openpolis.it/politico/guido-walter-cesare-viceconte/1758,http://politici.openpolis.it/politician/picture?content_id=1758,viceconte_g@posta.senato.it,"",https://twitter.com/#!/guidoviceconte
778,VILLARI Riccardo,VILLARI,Popolo della Libertà,Campania,Senate,17,http://politici.openpolis.it/politico/riccardo-villari/778,http://politici.openpolis.it/politician/picture?content_id=778,VILLARI_R@CAMERA.IT,"",""
332950,VOLPI Raffaele,VOLPI,Lega Nord e autonomie,Lombardia,Senate,17,http://politici.openpolis.it/politico/raffaele-volpi/332950,http://politici.openpolis.it/politician/picture?content_id=332950,volpi_r@camera.it,"",https://twitter.com/#!/raffaele_volpi
1764,ZANDA Luigi,ZANDA,Partito Democratico,Lazio,Senate,17,http://politici.openpolis.it/politico/luigi-zanda/1764,http://politici.openpolis.it/politician/picture?content_id=1764,zanda_l@posta.senato.it,"",""
159404,ZANONI Magda Angela,ZANONI,Partito Democratico,Piemonte,Senate,17,http://politici.openpolis.it/politico/magda-angela-zanoni/159404,http://politici.openpolis.it/politician/picture?content_id=159404,info@magdazanoni.com,/www.facebook.com/magda.zanoni.9,""
1767,ZAVOLI Sergio,ZAVOLI,Partito Democratico,Campania,Senate,17,http://politici.openpolis.it/politico/sergio-zavoli/1767,http://politici.openpolis.it/politician/picture?content_id=1767,zavoli_s@posta.senato.it,"",""
795,ZELLER Karl,ZELLER,Gruppo per le autonomie-Psi,Trentino-Alto Adige,Senate,17,http://politici.openpolis.it/politico/karl-zeller/795,http://politici.openpolis.it/politician/picture?content_id=795,ZELLER_K@camera.it,"",""
687168,Zin Claudio,Zin,Gruppo per le autonomie-Psi,America meridionale,Senate,17,http://politici.openpolis.it/politico/claudio-zin/687168,http://politici.openpolis.it/politician/picture?content_id=687168,"","",https://twitter.com/#!/ZinClaudio
286531,Zizza Vittorio,Zizza,"Conservatori, Riformisti italiani",Puglia,Senate,17,http://politici.openpolis.it/politico/vittorio-zizza/286531,http://politici.openpolis.it/politician/picture?content_id=286531,"","",https://twitter.com/#!/VittorioZizza2
4577,ZUFFADA Sante,ZUFFADA,Popolo della Libertà,Lombardia,Senate,17,http://politici.openpolis.it/politico/sante-zuffada/4577,http://politici.openpolis.it/politician/picture?content_id=4577,sante.zuffada@consiglio.regione.lombardia.it,"",""
