id,name,given_name,patronymic_name,family_name,area,term,start_date,end_date,image,party,source_url,faction,faction_id
15916,Лозовой Андрій Сергійович,Андрій,Сергійович,Лозовой,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/rp2.jpg,Радикальна Партія Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/15916,Фракція Радикальної партії Олега Ляшка,2615
8815,Лопушанський Андрій Ярославович,Андрій,Ярославович,Лопушанський,Виборчому округу №125,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d125_1.jpg,,http://itd.rada.gov.ua/mps/info/page/8815,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18116,Лубінець Дмитро Валерійович,Дмитро,Валерійович,Лубінець,Виборчому округу №60,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d60_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18116,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
6332,Лук'янчук Руслан Валерійович,Руслан,Валерійович,Лук'янчук,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf18.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/6332,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
15662,Лунченко Валерій Валерійович,Валерій,Валерійович,Лунченко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf19.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/15662,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
18054,Луценко Ігор Вікторович,Ігор,Вікторович,Луценко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/but3.jpg,"політична партія Всеукраїнське об'єднання ""Батьківщина""",http://itd.rada.gov.ua/mps/info/page/18054,"Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",2617
15647,Луценко Ірина Степанівна,Ірина,Степанівна,Луценко,Загальнодержавному багатомандатному округу,8,2015-01-27,2015-02-03,http://static.rada.gov.ua/dep_img8/bp70.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15647,Позафракційні,
15647,Луценко Ірина Степанівна,Ірина,Степанівна,Луценко,Загальнодержавному багатомандатному округу,8,2015-02-04,,http://static.rada.gov.ua/dep_img8/bp70.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15647,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
4132,Луценко Юрій Віталійович,Юрій,Віталійович,Луценко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp2.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/4132,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
7718,Льовочкін Сергій Володимирович,Сергій,Володимирович,Льовочкін,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob12.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/7718,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
11109,Льовочкіна Юлія Володимирівна,Юлія,Володимирівна,Льовочкіна,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob16.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/11109,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
18117,Люшняк Микола Володимирович,Микола,Володимирович,Люшняк,Виборчому округу №166,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d166_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18117,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
8818,Ляшко Олег Валерійович,Олег,Валерійович,Ляшко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/rp1.jpg,Радикальна Партія Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/8818,Фракція Радикальної партії Олега Ляшка,2615
15972,Макар'ян Давид Борисович,Давид,Борисович,Макар'ян,Загальнодержавному багатомандатному округу,8,2014-12-04,2014-12-08,http://static.rada.gov.ua/dep_img8/bp66.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15972,Позафракційні,
15972,Макар'ян Давид Борисович,Давид,Борисович,Макар'ян,Загальнодержавному багатомандатному округу,8,2014-12-09,,http://static.rada.gov.ua/dep_img8/bp66.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15972,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18163,Македон Юрій Миколайович,Юрій,Миколайович,Македон,Виборчому округу №16,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d16_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18163,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
17974,Мамчур Юлій Валерійович,Юлій,Валерійович,Мамчур,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp6.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17974,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18013,Маркевич Ярослав Володимирович,Ярослав,Володимирович,Маркевич,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp14.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18013,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
2323,Мартиненко Микола Володимирович,Микола,Володимирович,Мартиненко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf14.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/2323,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
15732,Мартиняк Сергій Васильович,Сергій,Васильович,Мартиняк,Виборчому округу №20,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d20_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15732,"Група ""Воля народу""",2619
15744,Мартовицький Артур Володимирович,Артур,Володимирович,Мартовицький,Виборчому округу №36,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d36_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15744,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
18118,Марченко Олександр Олександрович,Олександр,Олександрович,Марченко,Виборчому округу №90,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d90_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18118,Позафракційні,
17966,Масоріна Олена Сергіївна,Олена,Сергіївна,Масоріна,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf52.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17966,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
2262,Матвієнко Анатолій Сергійович,Анатолій,Сергійович,Матвієнко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp32.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/2262,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
2356,Матвієнков Сергій Анатолійович,Сергій,Анатолійович,Матвієнков,Виборчому округу №57,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d57_1.jpg,,http://itd.rada.gov.ua/mps/info/page/2356,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
5500,Матвійчук Едуард Леонідович,Едуард,Леонідович,Матвійчук,Виборчому округу №133,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d133_1.jpg,,http://itd.rada.gov.ua/mps/info/page/5500,Позафракційні,
17953,Матейченко Костянтин Володимирович,Костянтин,Володимирович,Матейченко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/nf26.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/17953,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
15665,Матіос Марія Василівна,Марія,Василівна,Матіос,Загальнодержавному багатомандатному округу,8,2014-12-02,,http://static.rada.gov.ua/dep_img8/bp7.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15665,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18119,Матківський Богдан Миронович,Богдан,Миронович,Матківський,Виборчому округу №121,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d121_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18119,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
11342,Матузко Олена Олександрівна,Олена,Олександрівна,Матузко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp64.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/11342,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18120,Мацола Роман Миколайович,Роман,Миколайович,Мацола,Виборчому округу №190,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d190_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18120,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
12003,Медуниця Олег Вячеславович,Олег,Вячеславович,Медуниця,Виборчому округу №157,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d157_1.jpg,,http://itd.rada.gov.ua/mps/info/page/12003,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
18161,Мельник Сергій Іванович,Сергій,Іванович,Мельник,Виборчому округу №187,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d187_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18161,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15828,Мельниченко Володимир Володимирович,Володимир,Володимирович,Мельниченко,Виборчому округу №193,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d193_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15828,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18121,Мельничук Іван Іванович,Іван,Іванович,Мельничук,Виборчому округу №14,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d14_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18121,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18039,Мельничук Сергій Петрович,Сергій,Петрович,Мельничук,Загальнодержавному багатомандатному округу,8,2014-11-27,2015-02-05,http://static.rada.gov.ua/dep_img8/rp3.jpg,Радикальна Партія Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/18039,Фракція Радикальної партії Олега Ляшка,2615
18039,Мельничук Сергій Петрович,Сергій,Петрович,Мельничук,Загальнодержавному багатомандатному округу,8,2015-03-03,,http://static.rada.gov.ua/dep_img8/rp3.jpg,Радикальна Партія Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/18039,"Група ""Воля народу""",2619
11106,Мирний Іван Миколайович,Іван,Миколайович,Мирний,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob18.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/11106,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
15814,Мисик Володимир Юрійович,Володимир,Юрійович,Мисик,Виборчому округу №172,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d172_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15814,Позафракційні,
8826,Мірошниченко Юрій Романович,Юрій,Романович,Мірошниченко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob20.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/8826,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
18014,Мірошніченко Іван Володимирович,Іван,Володимирович,Мірошніченко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp15.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18014,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
8827,Міщенко Сергій Григорович,Сергій,Григорович,Міщенко,Виборчому округу №98,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d98_1.jpg,,http://itd.rada.gov.ua/mps/info/page/8827,Позафракційні,
15810,Молоток Ігор Федорович,Ігор,Федорович,Молоток,Виборчому округу №160,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d160_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15810,"Група ""Воля народу""",2619
11102,Мороко Юрій Миколайович,Юрій,Миколайович,Мороко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob19.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/11102,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
18045,Мосійчук Ігор Володимирович,Ігор,Володимирович,Мосійчук,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/rp9.jpg,Радикальна Партія Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/18045,Фракція Радикальної партії Олега Ляшка,2615
15773,Москаленко Ярослав Миколайович,Ярослав,Миколайович,Москаленко,Виборчому округу №96,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d96_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15773,"Група ""Воля народу""",2619
15819,Мураєв Євгеній Володимирович,Євгеній,Володимирович,Мураєв,Виборчому округу №181,8,2014-11-27,2015-06-16,http://static.rada.gov.ua/dep_img8/d181_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15819,Позафракційні,
15819,Мураєв Євгеній Володимирович,Євгеній,Володимирович,Мураєв,Виборчому округу №181,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d181_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15819,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
16517,Мусій Олег Степанович,Олег,Степанович,Мусій,Виборчому округу №124,8,2014-11-27,2015-09-18,http://static.rada.gov.ua/dep_img8/d124_1.jpg,,http://itd.rada.gov.ua/mps/info/page/16517,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
16517,Мусій Олег Степанович,Олег,Степанович,Мусій,Виборчому округу №124,8,2015-09-19,,http://static.rada.gov.ua/dep_img8/d124_1.jpg,,http://itd.rada.gov.ua/mps/info/page/16517,Позафракційні,
17996,Мушак Олексій Петрович,Олексій,Петрович,Мушак,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp60.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17996,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
17978,Найєм Мустафа-Масі ,Мустафа-Масі,,Найєм,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp20.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17978,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
2370,Насалик Ігор Степанович,Ігор,Степанович,Насалик,Виборчому округу №85,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d85_1.jpg,,http://itd.rada.gov.ua/mps/info/page/2370,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15823,Негой Федір Федорович,Федір,Федорович,Негой,Виборчому округу №186,8,2014-11-27,2014-12-01,http://static.rada.gov.ua/dep_img8/d186_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15823,Позафракційні,
15823,Негой Федір Федорович,Федір,Федорович,Негой,Виборчому округу №186,8,2014-12-02,2015-04-24,http://static.rada.gov.ua/dep_img8/d186_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15823,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15823,Негой Федір Федорович,Федір,Федорович,Негой,Виборчому округу №186,8,2015-04-25,,http://static.rada.gov.ua/dep_img8/d186_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15823,Позафракційні,
18122,Недава Олег Анатолійович,Олег,Анатолійович,Недава,Виборчому округу №53,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d53_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18122,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
19058,Немировський Андрій Валентинович,Андрій,Валентинович,Немировський,Загальнодержавному багатомандатному округу,8,2015-05-19,2015-09-17,http://static.rada.gov.ua/dep_img8/sp33.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/19058,Позафракційні,
19058,Немировський Андрій Валентинович,Андрій,Валентинович,Немировський,Загальнодержавному багатомандатному округу,8,2015-09-18,,http://static.rada.gov.ua/dep_img8/sp33.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/19058,"Група ""Воля народу""",2619
8830,Немиря Григорій Михайлович,Григорій,Михайлович,Немиря,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/but7.jpg,"політична партія Всеукраїнське об'єднання ""Батьківщина""",http://itd.rada.gov.ua/mps/info/page/8830,"Фракція політичної партії ""Всеукраїнське об'єднання ""Батьківщина"" у Верховній Раді України",2617
18123,Нестеренко Вадим Григорович,Вадим,Григорович,Нестеренко,Виборчому округу №38,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d38_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18123,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15725,Нечаєв Олександр Ігоревич,Олександр,Ігоревич,Нечаєв,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob26.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/15725,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
15830,Ничипоренко Валентин Миколайович,Валентин,Миколайович,Ничипоренко,Виборчому округу №199,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d199_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15830,"Група ""Економічний розвиток""",2618
15830,Ничипоренко Валентин Миколайович,Валентин,Миколайович,Ничипоренко,Виборчому округу №199,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d199_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15830,"Група ""Відродження""",2795
15830,Ничипоренко Валентин Миколайович,Валентин,Миколайович,Ничипоренко,Виборчому округу №199,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d199_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15830,"Група ""Партія ""Відродження""",2846
18037,Німченко Василь Іванович,Василь,Іванович,Німченко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob25.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/18037,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
13379,Новак Наталія Василівна,Наталія,Василівна,Новак,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp16.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/13379,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
17108,Новинський Вадим Владиславович,Вадим,Владиславович,Новинський,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob11.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/17108,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
18040,Огнєвіч Злата Леонідівна,Злата,Леонідівна,Огнєвіч,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/rp4.jpg,Радикальна Партія Олега Ляшка,http://itd.rada.gov.ua/mps/info/page/18040,Фракція Радикальної партії Олега Ляшка,2615
13562,Омельянович Денис Сергійович,Денис,Сергійович,Омельянович,Виборчому округу №49,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d49_1.jpg,,http://itd.rada.gov.ua/mps/info/page/13562,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
15771,Онищенко Олександр Романович,Олександр,Романович,Онищенко,Виборчому округу №93,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d93_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15771,"Група ""Воля народу""",2619
17982,Онуфрик Богдан Семенович,Богдан,Семенович,Онуфрик,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp31.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/17982,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
18019,Опанасенко Олександр Валерійович,Олександр,Валерійович,Опанасенко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp20.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18019,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
15817,Остапчук Віктор Миколайович,Віктор,Миколайович,Остапчук,Виборчому округу №177,8,2014-11-27,2015-03-05,http://static.rada.gov.ua/dep_img8/d177_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15817,"Група ""Економічний розвиток""",2618
15817,Остапчук Віктор Миколайович,Віктор,Миколайович,Остапчук,Виборчому округу №177,8,2015-03-06,2015-06-17,http://static.rada.gov.ua/dep_img8/d177_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15817,"Група ""Відродження""",2795
15817,Остапчук Віктор Миколайович,Віктор,Миколайович,Остапчук,Виборчому округу №177,8,2015-06-17,,http://static.rada.gov.ua/dep_img8/d177_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15817,"Група ""Партія ""Відродження""",2846
18018,Острікова Тетяна Георгіївна,Тетяна,Георгіївна,Острікова,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/sp19.jpg,"Політична партія ""Об'єднання ""САМОПОМІЧ""",http://itd.rada.gov.ua/mps/info/page/18018,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
15806,Осуховський Олег Іванович,Олег,Іванович,Осуховський,Виборчому округу №152,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d152_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15806,Позафракційні,
15651,Павелко Андрій Васильович,Андрій,Васильович,Павелко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp33.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15651,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
5380,Павленко Юрій Олексійович,Юрій,Олексійович,Павленко,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob24.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/5380,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
15741,Павлов Костянтин Юрійович,Костянтин,Юрійович,Павлов,Виборчому округу №31,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d31_1.jpg,,http://itd.rada.gov.ua/mps/info/page/15741,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
15671,Паламарчук Микола Петрович,Микола,Петрович,Паламарчук,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp36.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15671,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
15670,Палатний Артур Леонідович,Артур,Леонідович,Палатний,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/bp24.jpg,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",http://itd.rada.gov.ua/mps/info/page/15670,"Фракція ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА""",2613
5464,Папієв Михайло Миколайович,Михайло,Миколайович,Папієв,Загальнодержавному багатомандатному округу,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/ob22.jpg,"Політична партія ""Опозиційний блок""",http://itd.rada.gov.ua/mps/info/page/5464,"Фракція Політичної партії ""Опозиційний блок"" у Верховній Раді України восьмого скликання",2616
18124,Парасюк Володимир Зіновійович,Володимир,Зіновійович,Парасюк,Виборчому округу №122,8,2014-11-27,,http://static.rada.gov.ua/dep_img8/d122_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18124,Позафракційні,
11584,Парубій Андрій Володимирович,Андрій,Володимирович,Парубій,Загальнодержавному багатомандатному округу,8,2014-11-27,2014-12-04,http://static.rada.gov.ua/dep_img8/nf4.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/11584,"Фракція Політичної партії ""НАРОДНИЙ ФРОНТ""",2612
11584,Парубій Андрій Володимирович,Андрій,Володимирович,Парубій,Загальнодержавному багатомандатному округу,8,2014-12-05,,http://static.rada.gov.ua/dep_img8/nf4.jpg,"Політична партія ""НАРОДНИЙ ФРОНТ""",http://itd.rada.gov.ua/mps/info/page/11584,Позафракційні,
18125,Пастух Тарас Тимофійович,Тарас,Тимофійович,Пастух,Виборчому округу №163,8,2014-11-27,2014-12-03,http://static.rada.gov.ua/dep_img8/d163_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18125,Позафракційні,
18125,Пастух Тарас Тимофійович,Тарас,Тимофійович,Пастух,Виборчому округу №163,8,2014-12-04,,http://static.rada.gov.ua/dep_img8/d163_1.jpg,,http://itd.rada.gov.ua/mps/info/page/18125,"Фракція Політичної партії ""Об'єднання ""САМОПОМІЧ""",2614
