id,name,area,state,chamber,group,group_id,image,term,source
864,Okon Michael,"Uyo/Uruan/Nsit Ata/Ibeskip Asutan, Akwa Ibom State",Akwa Ibom State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/864
552,Olabode Ayorinde,"Owo/Ose, Ondo State",Ondo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/552.jpg,2015,http://www.nass.gov.ng/mp/profile/552
916,OLAJIDE OLATUBOSUN,"Atisbo/Saki East/Saki West, Oyo State",Oyo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/916
862,OLAMIDE ONI,"Ijero/Ekiti West/Efon, Ekiti State",Ekiti State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/862
610,OLARINOYE OLAYONU,"Offa/Oyun/Ifelodun, Kwara State",Kwara State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/610
760,olatubosun oladele,"Olurunsogo/Oorelope, Oyo State",Oyo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/760
633,OLATUNJI SHOYINKA,"Surulere II, Lagos State",Lagos State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/633
521,Olemija Stephen,"Akoko North East/West, Ondo State",Ondo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/521
704,OLUFEMI ADEBANJO,"Alimosho, Lagos State",Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/704
803,OLUFEMI GBAJABIAMILA,"Surulere I, Lagos State",Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/803.jpg,2015,http://www.nass.gov.ng/mp/profile/803
938,OLUFUNKE ADEDOYIN,"Ekiti/Isin/Irepodun/Oke-ero, Kwara State",Kwara State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/938
936,OLUGBENGA AYODE,"Ibarapa Central/Ibarapa North, Oyo State",Oyo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/936
805,OLUSUNBO SAMSON,"Oluyole Local Govt., Oyo State",Oyo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/805
698,OLUWAROTIMI AGUNSOYE,"Kosofe, Lagos State",Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/698
802,OMAR TATA,"Zaki, Bauchi State",Bauchi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/802
651,OMOSEDE IGBINEDION,"Ovia South/West-Ovia North/East, Edo State",Edo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/651
707,ONINUBUARIRI OBINNA,"Isiala Mbano/Okigwe/Onuimo, Imo State",Imo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/707
612,ONWANA MUSA,"Nasarawa/Toto, Nassarawa State",Nassarawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/612
756,ONYEJEOCHA NKIRUKA,"Isuikwato/Umunneochi, Abia State",Abia State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/756.jpg,2015,http://www.nass.gov.ng/mp/profile/756
575,ONYEMAECHI MRAKPOR,"Aniocha North/Aniocha South/ Oshimili N & S, Delta State",Delta State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/575.jpg,2015,http://www.nass.gov.ng/mp/profile/575
316,ONYEWUCHI EZENWA,"Owerri Municipal/Owerri North/West, Imo State",Imo State,House of Representatives,All Progressives Grand Alliance,APGA,http://www.nass.gov.ng/images/mps/316.jpg,2015,http://www.nass.gov.ng/mp/profile/316
859,ORKER-JEV YISA,"Buruku, Benue State",Benue State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/859
800,OSSAI OSSAI,"Ndokwa/Ukwani, Delta State",Delta State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/800
727,OWOIDIGHE EKPOATTAI,"Eket/Onna/Esit Eket/Ibeno, Akwa Ibom State",Akwa Ibom State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/727
677,OYEWOLE DIYA,"Somolu, Lagos State",Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/677
721,Peter Madubueze,"Anambra East/West, Anambra State",Anambra State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/721
644,PHILIP AHMAD,"Guyuk/Shelleng, Adamawa State",Adamawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/644
577,PHILIP SHAIBU,"Etsako East/West/Central, Edo State",Edo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/577.jpg,2015,http://www.nass.gov.ng/mp/profile/577
956,PWAJOK GYANG,"Jos South/East, Plateau State",Plateau State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/956
572,Rabiu Garba,"Mallam Madori/Kaugama, Jigawa State",Jigawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/572.jpg,2015,http://www.nass.gov.ng/mp/profile/572
750,RAZAK ATUNWA,"Asa/Ilorin West, Kwara State",Kwara State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/750.jpg,2015,http://www.nass.gov.ng/mp/profile/750
597,RITA ORJI,"Ajeromi-Ifelodun, Lagos State",Lagos State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/597.jpg,2015,http://www.nass.gov.ng/mp/profile/597
550,SAADU NABUNKAN,"Binji/Silame, Sokoto State",Sokoto State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/550.jpg,2015,http://www.nass.gov.ng/mp/profile/550
907,SADIQ IBRAHIM,"Fufore/Song, Adamawa State",Adamawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/907
757,SALISU KOKO,"Maiyama/Koko/Besse, Kebbi State",Kebbi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/757
583,SAMAILA SULEIMAN,"Kaduna North, Kaduna State",Kaduna State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/583.jpg,2015,http://www.nass.gov.ng/mp/profile/583
706,SAMUEL IKON,"Etinan/Nsit Ibom/Nsit Ubium, Akwa Ibom State",Akwa Ibom State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/706
737,SAMUEL ONUIGBO,"Ikwuano/Umuahia North/South, Abia State",Abia State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/737
641,SAMUEL WILLIAM,"Abeokuta South, Ogun State",Ogun State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/641
622,SANI AMINU,"Kaura Namoda/Birnin Magaji, Zamfara State",Zamfara State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/622
437,SANI DAURA,"Baure/Zango, Katsina State",Katsina State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/437.jpg,2015,http://www.nass.gov.ng/mp/profile/437
895,sani Mohammed,"Gumel/Maigatari/Sule Tankarkar/Gagarawa, Jigawa State",Jigawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/895
764,SANI SAIDU,"Daura/Sandamu/MaiAdua, Katsina State",Katsina State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/764
614,SANI UMAR,"Tsanyawa/Kunchi, Kano State",Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/614
557,SEGUN ADEKOLA,"Ekiti South West/Ikere/Ise/Orun, Ekiti State",Ekiti State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/557
661,SERGIUS OGUN,"Esan North-East/Esan South- East, Edo State",Edo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/661
578,SHEHU ALIYU,"Bodinga/Dange-Shuni/Tureta, Sokoto State",Sokoto State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/578.jpg,2015,http://www.nass.gov.ng/mp/profile/578
634,Shehu Musa,"Bauchi, Bauchi State",Bauchi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/634
654,SHEHU SALEH,"Magama/Rijau, Niger State",Niger State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/654
910,shriff mohammed,"Bama/Ngala/Kalabalge, Borno State",Borno State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/910
503,Shuaibu Abdulraman,"Mubi N/Mu S/Maiha, Adamawa State",Adamawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/503.jpg,2015,http://www.nass.gov.ng/mp/profile/503
922,sidi yakubu,"Machina/Nguru/Karasuwa/Yusufari, Yobe State",Yobe State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/922
640,SIMON ARABO,"Kauru, Kaduna State",Kaduna State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/640
846,SODAGUNO FESTUS-OMONI,"Ogbia, Bayelsa State",Bayelsa State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/846
886,Solomon Adaelu,"Obingwa/Osisioma/Ugbunagbo, Abia State",Abia State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/886
559,Solomon Ahwinahwi,"Ughelli North/South/Udu, Delta State",Delta State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/559.jpg,2015,http://www.nass.gov.ng/mp/profile/559
679,SOPULUCHUKWU EZEONWUKA,"Orumba North/South, Anambra State",Anambra State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/679
867,STELLA NGWU,"Igbo-Etiti/Uzo-Uwani, Enugu State",Enugu State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/867
606,SULAIMAN ROMO,"Bagwai/Shanono, Kano State",Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/606
650,SULEIMAN AMINU,"Fagge, Kano State",Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/650
914,suleiman salisu,"Kaita/Jibia, Katsina State",Katsina State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/914
857,SUNDAY KARIMI,"Yagba East/Yagba West/Mopa-muro, Kogi State",Kogi State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/857
658,SUNDAY OLADIMEJI,"Ekiti Central, Ekiti State",Ekiti State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/658.jpg,2015,http://www.nass.gov.ng/mp/profile/658
763,SYLVESTER OGBAGA,"Abakaliki/Izzi, Ebonyi State",Ebonyi State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/763
645,TAJUDEEN ABBAS,"Zaria Federal, Kaduna State",Kaduna State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/645
619,TAJUDEEN OBASA,"Ojo, Lagos State",Lagos State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/619
708,TAOFEEK ADARANIJO,"Agege, Lagos State",Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/708
669,TARKIGHIN DICKSON,"Makurdi/Guma, Benue State",Benue State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/669
548,Tasir Raji,"Epe, Lagos State",Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/548.jpg,2015,http://www.nass.gov.ng/mp/profile/548
928,TEMITOPE OLATOYE,"Lagelu/Akinyele, Oyo State",Oyo State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/928
684,TIJJANI ABDUL KADIR,"Dawakin-Tofa/Tofa/Rimin Gado, Kano State",Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/684
833,UCHECHIRUN NNAM-OBI,"Obio/Akpor, Rivers State",Rivers State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/833
671,UJAM CHUKWUEMEKA,"Nkanu East/Nkanu West, Enugu State",Enugu State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/671
874,UMAR JIBRIL,"Lokoja/Kogi/KK, Kogi State",Kogi State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/874.jpg,2015,http://www.nass.gov.ng/mp/profile/874
667,UMAR MUHAMMED,"Agwara/Borgu, Niger State",Niger State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/667
851,UMAR YAKUBU,"Chikum/Kajuru, Kaduna State",Kaduna State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/851.jpg,2015,http://www.nass.gov.ng/mp/profile/851
856,UMARU MOHAMMED,"Chanchaga, Niger State",Niger State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/856
561,USMAN IBRAHIM,"Hadejia/Kafin Hausa/Auyo, Jigawa State",Jigawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/561.jpg,2015,http://www.nass.gov.ng/mp/profile/561
683,USMAN SHEHU,"Karaye/Rogo, Kano State",Kano State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/683
591,USMAN SHIDDI,"Ibi/Wukari, Taraba State",Taraba State,House of Representatives,All Progressives Grand Alliance,APGA,http://www.nass.gov.ng/images/mps/591.jpg,2015,http://www.nass.gov.ng/mp/profile/591
954,Uthman Munir,"Argungu/Augie, Kebbi State",Kebbi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/954
735,YAHAYA CHADO,"Bakura/Maradun, Zamfara State",Zamfara State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/735
582,YAKUB BALOGUN,"Lagos Island II, Lagos State",Lagos State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/582
854,YAYAHA SULEIMAN,"Bassa/Jos North, Plateau State",Plateau State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/854
542,YUNUSA ABUBAKAR,"Yamaltu-Deba, Gombe State",Gombe State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/542.jpg,2015,http://www.nass.gov.ng/mp/profile/542
668,YUSUF BUBA,"Hong/Gombi, Adamawa State",Adamawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/668
367,YUSUF LASUN,"Irepodun/Olurunda/Osogbo/Orolu, Osun State",Osun State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/367.jpg,2015,http://www.nass.gov.ng/mp/profile/367
602,YUSUF SAIDU,"Jahun/Miga, Jigawa State",Jigawa State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/602
617,YUSUF TAJUDEEN,"Kabba/Bunu/Ijumu, Kogi State",Kogi State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/617
540,ZAKARI SALISU,"Ningi/Warji, Bauchi State",Bauchi State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/540.jpg,2015,http://www.nass.gov.ng/mp/profile/540
860,Zaphaniah Jisalo,"AMAC/Bwari, Federal Capital Territory State",Federal Capital Territory State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/860
719,DOUYE DIRI,"Yenagoa/Kolokuna/Opokuma, Bayelsa State",Bayelsa State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/719
755,EDERIN IDISI,"Ethiope, Delta State",Delta State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/755.jpg,2015,http://www.nass.gov.ng/mp/profile/755
831,jerome eke,"Etche/Omuma, Rivers State",Rivers State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/831
541,JOHN DYEGH,"Gboko/Tarka, Benue State",Benue State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/541
611,JONES ONYERERI,"Isu/Njaba/Nkwerre/Nwangele, Imo State",Imo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/611
927,JOSEPH EDIONWELE,"Esan Central/West/Igueben, Edo State",Edo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/927
911,ODENEYE OLUSEGUN,"Ijebu Ode/Odogbolu/Ijebu North East, Ogun State",Ogun State,House of Representatives,All Progressives Congress,APC,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/911
792,OGUNWUYI SEGUN,"Ogbomosho/North/South/Orire, Oyo State",Oyo State,House of Representatives,Labour Party,LP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/792
752,OLUSEGUN ODEBUNMI,"Ogo-oluwa, Oyo State",Oyo State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/752
824,PRESTIGE OSSY,"Aba North/South, Abia State",Abia State,House of Representatives,All Progressives Grand Alliance,APGA,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/824
660,TOBY OKECHUKWU,"Aninri/Agwu/Oji-uzo, Enugu State",Enugu State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/660
955,Tony Nwulu,"Oshodi-Isolo II, Lagos State",Lagos State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/955
952,Ugwuegede Ikechukwu,"Nsukka/Igbo-Eze South, Enugu State",Enugu State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/952
547,Uko Nkole,"Arochukwu/Ohafia, Abia State",Abia State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/547.jpg,2015,http://www.nass.gov.ng/mp/profile/547
798,NWOKOLO VICTOR,"Ika, Delta State",Delta State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/798
726,TIMOTHY GOLU,"Pankshin/Kanke/Kanam, Plateau State",Plateau State,House of Representatives,Peoples Democratic Party,PDP,http://www.nass.gov.ng/images/mps/avatar.jpg,2015,http://www.nass.gov.ng/mp/profile/726
